iter	RMSE
128	4.781888244
129	4.765370434
130	4.748147464
131	4.73029148
132	4.714051722
133	4.69718224
134	4.679491486
135	4.660741425
136	4.643438146
137	4.624597938
138	4.605329458
139	4.588002419
140	4.573796427
141	4.553974596
142	4.538116527
143	4.523599103
144	4.505752018
145	4.491277577
146	4.475964334
147	4.462194532
148	4.447061612
149	4.432899669
150	4.413083426
151	4.396436317
152	4.382053154
153	4.370252034
154	4.356847039
155	4.343167828
156	4.327442286
157	4.313279287
158	4.300414903
159	4.285503076
160	4.270484142
161	4.255182418
162	4.243606954
163	4.230628584
164	4.217346792
165	4.207342447
166	4.193365634
167	4.178353323
168	4.162892027
169	4.150219048
170	4.137705602
171	4.124565076
172	4.113250221
173	4.097167514
174	4.085248232
175	4.073983058
176	4.061377496
177	4.047606242
178	4.038302378
179	4.027407241
180	4.016035068
181	4.002914816
182	3.991725659
183	3.980073357
184	3.970484393
185	3.959222487
186	3.949725545
187	3.938158682
188	3.930288491
189	3.919079904
190	3.906840528
191	3.895443287
192	3.882355236
193	3.870957913
194	3.862243602
195	3.852871731
196	3.843012419
197	3.835009612
198	3.821005513
199	3.813332658
200	3.802192452
201	3.790844752
202	3.782416683
203	3.773619619
204	3.76536084
205	3.754723378
206	3.743776179
207	3.730853167
208	3.722045675
209	3.711454326
210	3.703168333
211	3.694223068
212	3.685825895
213	3.676483258
214	3.665079156
215	3.652465206
216	3.641946804
217	3.635209836
218	3.626444981
219	3.615155867
220	3.607572525
221	3.598215487
222	3.589439087
223	3.580776853
224	3.572634458
225	3.564264924
226	3.555682585
227	3.545919053
228	3.537692152
229	3.52853612
230	3.518735157
231	3.509524489
232	3.501138054
233	3.493885027
234	3.485763452
235	3.480793147
236	3.474478991
237	3.465655339
238	3.45608622
239	3.452226644
240	3.443025364
241	3.434302938
242	3.42719795
243	3.42264854
244	3.414510777
245	3.404515216
246	3.394749819
247	3.387524474
248	3.378945068
249	3.37042373
250	3.363452308
251	3.355327053
252	3.346631799
253	3.338671249
254	3.332613507
255	3.325401937
256	3.318201951
257	3.311810148
258	3.303475088
259	3.293292469
260	3.285958412
261	3.279316582
262	3.272931729
263	3.265565972
264	3.257948439
265	3.248837354
266	3.240889805
267	3.233210536
268	3.229643202
269	3.220238831
270	3.213905643
271	3.208157128
272	3.203030342
273	3.195229142
274	3.189141637
275	3.183154017
276	3.177314065
277	3.170746334
278	3.164361458
279	3.160037764
280	3.15402909
281	3.145918018
282	3.138900678
283	3.131877071
284	3.124915607
285	3.119977043
286	3.1142264
287	3.108812294
288	3.101848909
289	3.0947531
290	3.087394992
291	3.079658682
292	3.074701984
293	3.069584431
294	3.065445087
295	3.058831491
296	3.052746568
297	3.047379958
298	3.040000741
299	3.033416745
300	3.026549517
301	3.018861785
302	3.012485941
303	3.007409497
304	3.001534814
305	2.996352055
306	2.990019687
307	2.984427907
308	2.978833361
309	2.972399918
310	2.966700908
311	2.960280834
312	2.956924668
313	2.951518254
314	2.947601941
315	2.940663871
316	2.936055247
317	2.933059912
318	2.926180423
319	2.922563565
320	2.917458172
321	2.911672971
322	2.907210659
323	2.902944909
324	2.899011119
325	2.892847604
326	2.888308709
327	2.883163345
328	2.878059978
329	2.872300681
330	2.867080979
331	2.861061294
332	2.854885323
333	2.849926879
334	2.846726277
335	2.84271176
336	2.838319098
337	2.834653084
338	2.831860341
339	2.823822056
340	2.817146464
341	2.811125738
342	2.806080511
343	2.802726992
344	2.797603035
345	2.792111634
346	2.789168218
347	2.784281184
348	2.780827478
349	2.776920132
350	2.773315577
351	2.766335233
352	2.76076428
353	2.756114345
354	2.754372278
355	2.750639553
356	2.744367897
357	2.739804825
358	2.735172192
359	2.731960385
360	2.72773626
361	2.723197954
362	2.718541631
363	2.713960475
364	2.708963517
365	2.704252436
366	2.70071562
367	2.696605371
368	2.691552845
369	2.686465125
370	2.681610466
371	2.678112011
372	2.674776793
373	2.671065669
374	2.666332671
375	2.663005836
376	2.659267423
377	2.654857745
378	2.649852252
379	2.646034553
380	2.642462094
381	2.638478441
382	2.635273611
383	2.631339028
384	2.625504722
385	2.621403228
386	2.616814373
387	2.613704743
388	2.610923782
389	2.608100953
390	2.604261392
391	2.600250563
392	2.596918971
393	2.593141351
394	2.589836622
395	2.586106532
396	2.58209351
397	2.579113622
398	2.575418239
399	2.572250049
400	2.566555626
401	2.562800438
402	2.55960409
403	2.554883293
404	2.550864529
405	2.547824911
406	2.54424837
407	2.541908191
408	2.537527876
409	2.535394214
410	2.531231435
411	2.527799321
412	2.524933676
413	2.519313972
414	2.5145497
415	2.50997946
416	2.507447981
417	2.503951773
418	2.501051206
419	2.498025053
420	2.493130486
421	2.491907251
422	2.488254377
423	2.485065899
424	2.480824157
425	2.476732848
426	2.473521536
427	2.470266106
428	2.467328708
429	2.463338801
430	2.461260335
431	2.458454148
432	2.455194557
433	2.451600821
434	2.44856413
435	2.445035871
436	2.441064434
437	2.437862607
438	2.434682149
439	2.431060855
440	2.427522288
441	2.424169575
442	2.421124027
443	2.417879751
444	2.414712021
445	2.411560886
446	2.407246647
447	2.403859777
448	2.399456852
449	2.394857764
450	2.3915091
451	2.387605647
452	2.383782481
453	2.380655268
454	2.378587894
455	2.375481148
456	2.372127458
457	2.368879839
458	2.365922035
459	2.363199125
460	2.360453357
461	2.358290344
462	2.355763552
463	2.353992353
464	2.351206762
465	2.348668589
466	2.345476181
467	2.34195269
468	2.338720169
469	2.335852619
470	2.332402778
471	2.329699145
472	2.326757662
473	2.322955839
474	2.31933828
475	2.31537641
476	2.311689589
477	2.308209708
478	2.305270014
479	2.301784149
480	2.298399951
481	2.294579731
482	2.291330797
483	2.287610015
484	2.285074483
485	2.283216531
486	2.280241128
487	2.278903671
488	2.275079614
489	2.272796925
490	2.270340705
491	2.26793129
492	2.26420742
493	2.261060415
494	2.257694578
495	2.25563232
496	2.253570548
497	2.250997386
498	2.247590491
499	2.245212301
500	2.242675203
501	2.240961048
502	2.237312281
503	2.234562738
504	2.23140535
505	2.229227416
506	2.226784545
507	2.224110073
508	2.221411159
509	2.217789976
510	2.214678507
511	2.211358971
512	2.208871992
513	2.206473023
514	2.203905019
515	2.200581483
516	2.19618197
517	2.193935506
518	2.190430402
519	2.186760272
520	2.183021938
521	2.180186972
522	2.176394354
523	2.17417174
524	2.171064661
525	2.168122213
526	2.165836364
527	2.1623542
528	2.158525633
529	2.154672823
530	2.151829016
531	2.149783054
532	2.146627538
533	2.144246815
534	2.142051591
535	2.140516329
536	2.136866068
537	2.133791417
538	2.132674147
539	2.12901131
540	2.126155435
541	2.1231888
542	2.121582451
543	2.118829904
544	2.116823324
545	2.11418866
546	2.11185601
547	2.109414176
548	2.106451467
549	2.104840094
550	2.101809656
551	2.099198287
552	2.096541627
553	2.093555769
554	2.090681179
555	2.087153212
556	2.083424507
557	2.080762896
558	2.078750746
559	2.076750445
560	2.073985134
561	2.070378531
562	2.067962853
563	2.065197877
564	2.061897011
565	2.058530779
566	2.055395766
567	2.053048925
568	2.051278354
569	2.048577538
570	2.045442389
571	2.043185527
572	2.04063224
573	2.037752379
574	2.034910269
575	2.032888438
576	2.030051498
577	2.026915081
578	2.024362023
579	2.021957166
580	2.019898485
581	2.016938669
582	2.014263182
583	2.011351865
584	2.008265009
585	2.00598763
586	2.003093882
587	2.00009473
588	1.99731434
589	1.994512745
590	1.991884449
591	1.989645976
592	1.9878162
593	1.985546226
594	1.98322756
595	1.980393336
596	1.977835541
597	1.975060014
598	1.972637618
599	1.969831857
600	1.966460316
601	1.963225233
602	1.96091094
603	1.958707424
604	1.955532893
605	1.95282065
606	1.950362032
607	1.946794467
608	1.943998321
609	1.941331323
610	1.938921337
611	1.936621008
612	1.932658248
613	1.929703737
614	1.927159127
615	1.925425712
616	1.923334873
617	1.920798827
618	1.91876152
619	1.9166835
620	1.914357176
621	1.911610335
622	1.909769873
623	1.906759574
624	1.904616993
625	1.901928372
626	1.899928931
627	1.897639708
628	1.895011896
629	1.892161086
630	1.890424986
631	1.887456575
632	1.885649209
633	1.882176439
634	1.879783863
635	1.877540654
636	1.874677557
637	1.872523557
638	1.870144335
639	1.867492574
640	1.865525324
641	1.863283003
642	1.86035022
643	1.858286752
644	1.856519739
645	1.853903968
646	1.850987301
647	1.849184712
648	1.845602325
649	1.843012664
650	1.840959338
651	1.839238618
652	1.836770297
653	1.83422869
654	1.831271002
655	1.829223767
656	1.827302112
657	1.825262526
658	1.823113787
659	1.822174673
660	1.818969525
661	1.815849001
662	1.814026394
663	1.812324734
664	1.809912988
665	1.807566647
666	1.804950439
667	1.802797144
668	1.800553546
669	1.798741121
670	1.796542936
671	1.793648481
672	1.791232657
673	1.789195039
674	1.787218092
675	1.785660449
676	1.784231845
677	1.78262944
678	1.780265774
679	1.778686248
680	1.776561955
681	1.774444547
682	1.772738
683	1.769954398
684	1.768192282
685	1.766181006
686	1.763947132
687	1.761891016
688	1.759904519
689	1.757659128
690	1.756312748
691	1.755251412
692	1.7534415
693	1.751381327
694	1.749332905
695	1.747760599
696	1.745659038
697	1.742859238
698	1.74065303
699	1.738861077
700	1.736130258
701	1.734204094
702	1.732409211
703	1.730273348
704	1.728046193
705	1.726147221
706	1.723504076
707	1.72100653
708	1.719182755
709	1.717166014
710	1.715459275
711	1.713646716
712	1.7120274
713	1.709559875
714	1.707571366
715	1.705713827
716	1.7034748
717	1.701695596
718	1.699205738
719	1.698233974
720	1.696238167
721	1.693670737
722	1.692143143
723	1.690073761
724	1.688510917
725	1.686756304
726	1.684244259
727	1.68348878
728	1.681215577
729	1.679597747
730	1.676979859
731	1.675202159
732	1.674054157
733	1.673440034
734	1.671930605
735	1.669635176
736	1.668419985
737	1.666216282
738	1.664664427
739	1.662953869
740	1.6618299
741	1.660115381
742	1.658952124
743	1.656995226
744	1.654434815
745	1.651353978
746	1.649738163
747	1.648948322
748	1.647484075
749	1.646574393
750	1.645361634
751	1.643197513
752	1.64263928
753	1.641557043
754	1.638713022
755	1.636672401
756	1.634735636
757	1.632918895
758	1.631687679
759	1.631036932
760	1.630428851
761	1.628095322
762	1.626456386
763	1.625151192
764	1.623280051
765	1.621584333
766	1.61941984
767	1.616998008
768	1.616465893
769	1.614787737
770	1.614017978
771	1.612045638
772	1.610065414
773	1.60823985
774	1.606689703
775	1.605352035
776	1.603251973
777	1.601789026
778	1.601105775
779	1.600348233
780	1.598619293
781	1.597122065
782	1.595900744
783	1.594295451
784	1.593240415
785	1.592642492
786	1.590675292
787	1.589986244
788	1.589500892
789	1.588265243
790	1.586981681
791	1.586446238
792	1.584825716
793	1.583068581
794	1.58135147
795	1.580094862
796	1.578445533
797	1.576775825
798	1.575148876
799	1.572739085
800	1.57195279
801	1.57065622
802	1.568757054
803	1.566740459
804	1.564867986
805	1.564344865
806	1.563971676
807	1.563602881
808	1.563112768
809	1.560783254
810	1.559842951
811	1.558051792
812	1.557514087
813	1.555611577
814	1.555005862
815	1.554412304
816	1.552773265
817	1.551283784
818	1.550583543
819	1.549960051
820	1.549494294
821	1.547975495
822	1.546522964
823	1.545331583
824	1.544799661
825	1.544336937
826	1.542174244
827	1.540561887
828	1.540109369
829	1.538685309
830	1.53799052
831	1.536428596
832	1.534942342
833	1.532471636
834	1.530151059
835	1.529522162
836	1.527983338
837	1.526034797
838	1.525579794
839	1.523317186
840	1.522837528
841	1.522310282
842	1.52097637
843	1.520149705
844	1.518566137
845	1.516998246
846	1.516577698
847	1.514911077
848	1.513096504
849	1.511668834
850	1.50997598
851	1.507714186
852	1.507099512
853	1.506663759
854	1.505459444
855	1.504820168
856	1.50276322
857	1.502178019
858	1.501589889
859	1.499925861
860	1.499550896
861	1.498142564
862	1.495951087
863	1.494931073
864	1.494394549
865	1.493073777
866	1.492700577
867	1.492075315
868	1.490420071
869	1.489156224
870	1.487508761
871	1.484614629
872	1.483308415
873	1.482845231
874	1.481962698
875	1.47957202
876	1.477674399
877	1.477171174
878	1.475586893
879	1.474811628
880	1.473128091
881	1.47255084
882	1.471533891
883	1.470584863
884	1.468881912
885	1.467313283
886	1.466938253
887	1.465934184
888	1.465478789
889	1.465045304
890	1.46373835
891	1.461923891
892	1.461380151
893	1.459806711
894	1.459391264
895	1.457863413
896	1.456324886
897	1.455477978
898	1.453683485
899	1.451795593
900	1.45073518
901	1.448928289
902	1.447365717
903	1.445206115
904	1.443142698
905	1.442806774
906	1.44124533
907	1.440873287
908	1.439309411
909	1.437501157
910	1.436428431
911	1.434597768
912	1.433117486
913	1.43123265
914	1.430965741
915	1.429726021
916	1.429245217
917	1.428858077
918	1.428177829
919	1.426604645
920	1.424858841
921	1.422873445
922	1.420846439
923	1.420578492
924	1.419029688
925	1.417617007
926	1.416545751
927	1.415297153
928	1.41496584
929	1.414113607
930	1.413069853
931	1.412688825
932	1.411161592
933	1.409526551
934	1.407562525
935	1.406703243
936	1.405067109
937	1.404710401
938	1.403219364
939	1.402850461
940	1.401068108
941	1.400006817
942	1.399428757
943	1.398592099
944	1.396971399
945	1.394958451
946	1.393003233
947	1.391571636
948	1.389954976
949	1.389604784
950	1.388162291
951	1.387133026
952	1.38649243
953	1.38473779
954	1.383932917
955	1.383700974
956	1.382147664
957	1.380804088
958	1.380107611
959	1.378312215
960	1.37769419
961	1.375934299
962	1.375562528
963	1.375225584
964	1.373924574
965	1.373700451
966	1.372376468
967	1.371847727
968	1.370607165
969	1.368601424
970	1.366469389
971	1.365343972
972	1.363485771
973	1.363200521
974	1.36292217
975	1.362514423
976	1.362266834
977	1.36160554
978	1.359747505
979	1.357917131
980	1.356523285
981	1.355295028
982	1.353711975
983	1.352671374
984	1.351436589
985	1.350296757
986	1.348228828
987	1.34788716
988	1.34755423
989	1.346010078
990	1.34446375
991	1.342887816
992	1.341593855
993	1.341352382
994	1.340913283
995	1.339451225
996	1.338579542
997	1.337808555
998	1.336386321
999	1.336127327
1000	1.335724293
1001	1.335110028
1002	1.333943804
1003	1.333492741
1004	1.331607863
1005	1.33109823
1006	1.329467975
1007	1.328237976
1008	1.327644323
1009	1.326279356
1010	1.325954424
1011	1.324399428
1012	1.324037404
1013	1.322621091
1014	1.322150069
1015	1.321750602
1016	1.320686248
1017	1.320123887
1018	1.319897757
1019	1.318920695
1020	1.317949163
1021	1.317642131
1022	1.316066493
1023	1.315689597
1024	1.31452973
1025	1.313320531
1026	1.312108857
1027	1.310520122
1028	1.30926661
1029	1.308712319
1030	1.307707954
1031	1.306313645
1032	1.304682137
1033	1.304023805
1034	1.302542944
1035	1.300822704
1036	1.299548226
1037	1.298347373
1038	1.297026115
1039	1.296792081
1040	1.295810711
1041	1.295316305
1042	1.293970825
1043	1.292917452
1044	1.291728193
1045	1.291555269
1046	1.290396482
1047	1.290179167
1048	1.289002591
1049	1.287428479
1050	1.286450174
1051	1.28613113
1052	1.285601754
1053	1.285392093
1054	1.285145247
1055	1.284596382
1056	1.28342682
1057	1.283242537
1058	1.282614848
1059	1.281403276
1060	1.281145236
1061	1.279771034
1062	1.277553336
1063	1.276074648
1064	1.274815685
1065	1.273509679
1066	1.273309465
1067	1.272840874
1068	1.271618514
1069	1.271411316
1070	1.270956834
1071	1.269876792
1072	1.268442706
1073	1.267187611
1074	1.265773087
1075	1.264973659
1076	1.263994175
1077	1.263056366
1078	1.261693847
1079	1.261490691
1080	1.26038673
1081	1.259405846
1082	1.258196613
1083	1.256982758
1084	1.256077206
1085	1.25490203
1086	1.254605684
1087	1.253957424
1088	1.252299653
1089	1.251260829
1090	1.250330418
1091	1.24979737
1092	1.249040432
1093	1.248064529
1094	1.246467206
1095	1.245397297
1096	1.244065991
1097	1.243248229
1098	1.24305471
1099	1.241973466
1100	1.240989096
1101	1.239975762
1102	1.239748219
1103	1.238212822
1104	1.236795828
1105	1.236153824
1106	1.235093489
1107	1.23372249
1108	1.232147816
1109	1.231992746
1110	1.23180602
1111	1.230846598
1112	1.230660862
1113	1.229645228
1114	1.228592728
1115	1.227787941
1116	1.226369233
1117	1.224846732
1118	1.223273291
1119	1.221735715
1120	1.220809419
1121	1.219081255
1122	1.217807688
1123	1.216478383
1124	1.214857379
1125	1.213813459
1126	1.212929856
1127	1.211463845
1128	1.210001511
1129	1.209214678
1130	1.207740735
1131	1.207031584
1132	1.205657094
1133	1.204763878
1134	1.203026637
1135	1.201764023
1136	1.199705988
1137	1.198542328
1138	1.197552934
1139	1.197324119
1140	1.197177
1141	1.196379524
1142	1.195540083
1143	1.19453143
1144	1.193374122
1145	1.192630441
1146	1.191212908
1147	1.190185498
1148	1.189062999
1149	1.18879381
1150	1.187622963
1151	1.1863705
1152	1.18519301
1153	1.184028527
1154	1.182779234
1155	1.181666449
1156	1.180669709
1157	1.180539741
1158	1.179429329
1159	1.179231069
1160	1.178248345
1161	1.177209286
1162	1.176284003
1163	1.17602386
1164	1.175795976
1165	1.174678723
1166	1.173992183
1167	1.172910456
1168	1.171947399
1169	1.170329113
1170	1.169094876
1171	1.168197858
1172	1.16706475
1173	1.166720425
1174	1.165497948
1175	1.164393972
1176	1.163143518
1177	1.161704104
1178	1.160731226
1179	1.159888699
1180	1.159022772
1181	1.158077225
1182	1.157113009
1183	1.155688758
1184	1.154079397
1185	1.153587134
1186	1.153422296
1187	1.152259478
1188	1.151333894
1189	1.150217402
1190	1.149622233
1191	1.148663799
1192	1.147873372
1193	1.147187476
1194	1.146095161
1195	1.14500439
1196	1.14401955
1197	1.142549856
1198	1.142244038
1199	1.141166001
1200	1.139554391
1201	1.138785588
1202	1.137843687
1203	1.137090854
1204	1.136940362
1205	1.135837793
1206	1.135661968
1207	1.134760229
1208	1.133676496
1209	1.132859321
1210	1.131757532
1211	1.130863488
1212	1.130063377
1213	1.128661759
1214	1.127960856
1215	1.12720565
1216	1.126105652
1217	1.125319419
1218	1.124227605
1219	1.123211541
1220	1.121962804
1221	1.121805862
1222	1.12094603
1223	1.120198327
1224	1.119341763
1225	1.118261448
1226	1.118084695
1227	1.1167943
1228	1.115443829
1229	1.115069912
1230	1.114150649
1231	1.11252094
1232	1.111615085
1233	1.111473546
1234	1.111218853
1235	1.110583542
1236	1.109357745
1237	1.109142513
1238	1.108300615
1239	1.108119237
1240	1.107092288
1241	1.106015753
1242	1.105298946
1243	1.104235617
1244	1.102625999
1245	1.101732125
1246	1.100559257
1247	1.099444587
1248	1.099135273
1249	1.098001473
1250	1.097279574
1251	1.095941379
1252	1.095508323
1253	1.095361203
1254	1.095202267
1255	1.094970628
1256	1.094521433
1257	1.093745817
1258	1.092719458
1259	1.091903791
1260	1.090871319
1261	1.089849367
1262	1.088823367
1263	1.088316713
1264	1.086919618
1265	1.086653634
1266	1.085696825
1267	1.084853912
1268	1.084585509
1269	1.084101227
1270	1.083400957
1271	1.082185174
1272	1.080877394
1273	1.079997775
1274	1.079570047
1275	1.078392272
1276	1.078226262
1277	1.07725955
1278	1.076180938
1279	1.075292067
1280	1.074256135
1281	1.073463704
1282	1.072397518
1283	1.071667086
1284	1.070740233
1285	1.069978229
1286	1.06875413
1287	1.067889633
1288	1.066549733
1289	1.065382381
1290	1.064443797
1291	1.063036267
1292	1.062335226
1293	1.061232198
1294	1.060013627
1295	1.058953543
1296	1.057969587
1297	1.057718298
1298	1.057064558
1299	1.055855781
1300	1.055133609
1301	1.053657954
1302	1.052702369
1303	1.051861589
1304	1.05080589
1305	1.049954416
1306	1.048518423
1307	1.047427627
1308	1.046587677
1309	1.046413411
1310	1.045429331
1311	1.044703185
1312	1.043870789
1313	1.042993355
1314	1.042447674
1315	1.04223453
1316	1.042123464
1317	1.041473707
1318	1.040662098
1319	1.040410063
1320	1.0388436
1321	1.038692786
1322	1.037274812
1323	1.036233679
1324	1.035541245
1325	1.034407337
1326	1.033779591
1327	1.032978044
1328	1.032649979
1329	1.031645048
1330	1.031510789
1331	1.03118851
1332	1.030520347
1333	1.029833616
1334	1.029631248
1335	1.029490257
1336	1.028489967
1337	1.027424481
1338	1.026125096
1339	1.026026234
1340	1.025887333
1341	1.024977367
1342	1.024161123
1343	1.023138287
1344	1.022264502
1345	1.022129772
1346	1.020862617
1347	1.020056274
1348	1.019300864
1349	1.018599734
1350	1.017319636
1351	1.016497977
1352	1.016129612
1353	1.015274053
1354	1.014343455
1355	1.013444764
1356	1.012136964
1357	1.011317974
1358	1.011110181
1359	1.009569239
1360	1.008401004
1361	1.007312768
1362	1.007207489
1363	1.006016304
1364	1.004788764
1365	1.003755801
1366	1.002801161
1367	1.001945891
1368	1.001507414
1369	1.000875838
1370	0.9992387166
1371	0.9987095932
1372	0.9978131431
1373	0.9967100645
1374	0.9959751991
1375	0.9950122668
1376	0.9942175661
1377	0.9935520559
1378	0.9920094779
1379	0.9914101613
1380	0.9905234445
1381	0.9900017551
1382	0.9889037921
1383	0.9881965267
1384	0.9865513826
1385	0.9852752316
1386	0.9844079675
1387	0.9835042732
1388	0.9829386162
1389	0.9823254291
1390	0.9814218556
1391	0.9806795549
1392	0.9794052664
1393	0.9784151525
1394	0.9769830137
1395	0.9758112149
1396	0.9746788062
1397	0.9740734678
1398	0.9729971062
1399	0.9726083992
1400	0.9715110159
1401	0.9703167693
1402	0.9702578103
1403	0.9701089119
1404	0.9692840358
1405	0.9691687174
1406	0.9681004815
1407	0.9670976777
1408	0.9658508334
1409	0.96531959
1410	0.9645021894
1411	0.9636573282
1412	0.9634974546
1413	0.9624981625
1414	0.9613172934
1415	0.960080133
1416	0.9588403876
1417	0.9582410931
1418	0.9573887986
1419	0.9565005873
1420	0.9555001606
1421	0.9548049115
1422	0.9544267033
1423	0.9534264628
1424	0.9523497005
1425	0.9512934725
1426	0.949935075
1427	0.9495999551
1428	0.948455041
1429	0.9480490842
1430	0.9471578846
1431	0.9461919381
1432	0.9452101899
1433	0.9450449658
1434	0.9445872036
1435	0.9433171718
1436	0.9425552914
1437	0.9416045918
1438	0.9406140775
1439	0.9398539124
1440	0.9390433098
1441	0.9378734538
1442	0.9366820063
1443	0.9361536043
1444	0.9353263234
1445	0.9351260352
1446	0.9341654034
1447	0.9330623283
1448	0.9328569184
1449	0.932236228
1450	0.9313062124
1451	0.9305950267
1452	0.9292634205
1453	0.928399961
1454	0.9273564801
1455	0.9265925772
1456	0.9257208144
1457	0.9251423604
1458	0.9247460263
1459	0.9242173734
1460	0.9235038747
1461	0.9222734247
1462	0.9213764989
1463	0.920419865
1464	0.919678085
1465	0.9195062773
1466	0.918795821
1467	0.9180623758
1468	0.9169801207
1469	0.9163567395
1470	0.9160540444
1471	0.9159352693
1472	0.9148269798
1473	0.9140720415
1474	0.9138329578
1475	0.9136675347
1476	0.9126846101
1477	0.9122002492
1478	0.911360174
1479	0.9106629844
1480	0.9096658348
1481	0.9086891767
1482	0.9080308104
1483	0.9079306748
1484	0.9073810165
1485	0.9061264408
1486	0.9048181498
1487	0.9037720907
1488	0.9027798151
1489	0.9022126513
1490	0.9016451652
1491	0.9006491313
1492	0.8997022656
1493	0.8995143895
1494	0.8989876725
1495	0.8985380394
1496	0.8977320273
1497	0.8969355287
1498	0.8968273804
1499	0.8960545274
1500	0.8953698141
1501	0.8948725999
1502	0.8942728324
1503	0.8935292992
1504	0.8927457356
1505	0.8926228008
1506	0.8915738545
1507	0.8901892752
1508	0.889413203
1509	0.8892420883
1510	0.888386663
1511	0.8873080534
1512	0.8864794028
1513	0.8853229544
1514	0.884910215
1515	0.8847550157
1516	0.8838813029
1517	0.8836566292
1518	0.8835528503
1519	0.8833698735
1520	0.8832256824
1521	0.8823837371
1522	0.8813357511
1523	0.8806586105
1524	0.8795750374
1525	0.8794098243
1526	0.878467102
1527	0.877556025
1528	0.8769877624
1529	0.8768016442
1530	0.8763455991
1531	0.8762507077
1532	0.8760625057
1533	0.8756677599
1534	0.8747338508
1535	0.8740099911
1536	0.8731352299
1537	0.8725468954
1538	0.8714562804
1539	0.8712795592
1540	0.8710480618
1541	0.8702555447
1542	0.8692864057
1543	0.8688324689
1544	0.8679695585
1545	0.8670184289
1546	0.8663117963
1547	0.8657718995
1548	0.8656209436
1549	0.8655006436
1550	0.8644249995
1551	0.8634397988
1552	0.8625117678
1553	0.8618132973
1554	0.8616487884
1555	0.8614839231
1556	0.8612468334
1557	0.8606647643
1558	0.8604959627
1559	0.8594687959
1560	0.8587171269
1561	0.8581755984
1562	0.8579349644
1563	0.856856793
1564	0.8566655131
1565	0.8561796431
1566	0.8555160669
1567	0.8545643031
1568	0.8535558097
1569	0.8534165315
1570	0.8527837684
1571	0.8522589229
1572	0.8514234298
1573	0.8509760435
1574	0.85046142
1575	0.8496031797
1576	0.8495261383
1577	0.8486292083
1578	0.8485383555
1579	0.8477571706
1580	0.847556685
1581	0.8467133237
1582	0.846618495
1583	0.8460426622
1584	0.8452433651
1585	0.8443469129
1586	0.8435322843
1587	0.8434441528
1588	0.8424629157
1589	0.8420995773
1590	0.8415212052
1591	0.8409798742
1592	0.8405051356
1593	0.8396186991
1594	0.8389689134
1595	0.8388560659
1596	0.8380310818
1597	0.8372943133
1598	0.8367185152
1599	0.8355709763
1600	0.8345913646
1601	0.833581088
1602	0.8328677459
1603	0.8320321296
1604	0.8311364734
1605	0.8303662226
1606	0.8302738206
1607	0.8294162884
1608	0.8292631217
1609	0.8284562527
1610	0.827919365
1611	0.8274001277
1612	0.8268602666
1613	0.825733728
1614	0.8251664309
1615	0.8246611077
1616	0.8241738975
1617	0.8234753941
1618	0.8225655892
1619	0.8214739484
1620	0.8205977625
1621	0.820422905
1622	0.8195846793
1623	0.818775581
1624	0.8181506477
1625	0.817630068
1626	0.8168046993
1627	0.8160468424
1628	0.815555375
1629	0.8149879959
1630	0.8148400073
1631	0.8136283802
1632	0.8132294338
1633	0.812756221
1634	0.8116597406
1635	0.8110656517
1636	0.8108441372
1637	0.8107760614
